id_student,score_MAT,level_MAT,score_LEN,level_LEN,score_ING,level_ING
729,380.25,1.0,448.03,2.0,,
730,277.65,1.0,455.77,2.0,,
731,610.59,4.0,566.1,3.0,,
732,400.48,2.0,291.05,1.0,,
733,709.79,4.0,621.49,4.0,,
734,307.08,1.0,363.35,1.0,,
735,444.23,2.0,570.64,3.0,,
736,,,,,,
737,350.06,1.0,352.74,1.0,,
738,624.26,4.0,604.02,4.0,,
739,618.25,4.0,528.07,3.0,,
740,452.33,2.0,583.57,3.0,,
741,525.61,3.0,462.74,2.0,,
742,595.83,3.0,444.83,2.0,,
743,416.78,2.0,459.53,2.0,,
744,525.06,3.0,490.82,2.0,,
745,342.08,1.0,429.68,2.0,,
746,563.67,3.0,,,,
747,384.62,1.0,444.16,2.0,,
748,406.94,2.0,336.26,1.0,,
749,678.29,4.0,538.24,3.0,,
750,540.04,3.0,604.02,4.0,,
751,366.69,1.0,461.3,2.0,,
752,396.33,1.0,464.51,2.0,,
753,422.25,2.0,298.01,1.0,,
754,429.47,2.0,462.29,2.0,,
755,547.59,3.0,645.92,4.0,,
756,404.86,2.0,353.95,1.0,,
757,494.0,2.0,583.24,3.0,,
758,674.25,4.0,533.38,3.0,,
759,451.56,2.0,500.44,3.0,,
760,464.25,2.0,598.72,3.0,,
761,511.39,3.0,519.34,3.0,,
762,447.95,2.0,495.68,2.0,,
763,529.87,3.0,582.36,3.0,,
764,478.69,2.0,629.23,4.0,,
765,511.39,3.0,605.9,4.0,,
766,461.73,2.0,482.75,2.0,,
767,432.2,2.0,511.71,3.0,,
768,580.95,3.0,469.7,2.0,,
769,553.06,3.0,587.99,3.0,,
770,493.34,2.0,544.99,3.0,,
771,360.89,1.0,356.72,1.0,,
772,531.62,3.0,562.23,3.0,,
773,618.9,4.0,592.64,3.0,,
774,328.08,1.0,345.0,1.0,,
775,529.44,3.0,548.53,3.0,,
776,602.5,4.0,645.04,4.0,,
777,463.59,2.0,508.28,3.0,,
778,597.14,3.0,538.91,3.0,,
779,450.9,2.0,555.27,3.0,,
780,443.58,2.0,356.16,1.0,,
781,554.04,3.0,489.49,2.0,,
782,478.14,2.0,496.35,2.0,,
783,553.61,3.0,638.19,4.0,,
784,455.61,2.0,645.92,4.0,,
785,494.87,2.0,399.06,1.0,,
786,574.39,3.0,485.29,2.0,,
787,463.81,2.0,582.69,3.0,,
788,542.56,3.0,471.91,2.0,,
789,596.92,3.0,447.92,2.0,,
790,596.59,3.0,668.26,4.0,,
791,521.23,3.0,604.02,4.0,,
792,,,,,,
793,598.01,3.0,501.65,3.0,,
794,347.98,1.0,,,,
795,678.29,4.0,668.26,4.0,,
796,552.95,3.0,595.84,3.0,,
797,507.34,3.0,573.07,3.0,,
798,535.23,3.0,549.85,3.0,,
799,635.2,4.0,569.75,3.0,,
800,449.59,2.0,456.66,2.0,,
801,396.54,1.0,360.59,1.0,,
802,555.58,3.0,532.39,3.0,,
803,633.01,4.0,657.75,4.0,,
804,563.67,3.0,562.35,3.0,,
805,396.44,1.0,445.05,2.0,,
806,653.36,4.0,607.23,4.0,,
807,570.45,3.0,668.26,4.0,,
808,484.7,2.0,458.09,2.0,,
809,497.17,2.0,434.77,2.0,,
810,533.92,3.0,597.39,3.0,,
811,546.72,3.0,492.48,2.0,,
812,487.33,2.0,460.42,2.0,,
813,,,,,,
814,439.09,2.0,453.23,2.0,,
815,661.45,4.0,587.99,3.0,,
816,450.9,2.0,576.05,3.0,,
817,248.56,1.0,459.64,2.0,,
818,678.29,4.0,561.46,3.0,,
819,674.25,4.0,612.76,4.0,,
820,369.42,1.0,374.63,1.0,,
821,389.0,1.0,368.1,1.0,,
822,572.75,3.0,498.33,2.0,,
823,436.79,2.0,525.09,3.0,,
824,555.14,3.0,668.26,4.0,,
825,455.61,2.0,481.2,2.0,,
826,408.58,2.0,446.93,2.0,,
827,501.65,3.0,,,,
828,545.19,3.0,598.83,3.0,,
829,546.94,3.0,589.87,3.0,,
830,545.08,3.0,554.16,3.0,,
831,,,,,,
832,565.86,3.0,552.95,3.0,,
833,709.79,4.0,527.19,3.0,,
834,478.03,2.0,571.63,3.0,,
835,472.67,2.0,504.64,3.0,,
836,455.17,2.0,535.81,3.0,,
837,374.01,1.0,593.63,3.0,,
838,668.34,4.0,609.33,4.0,,
839,358.15,1.0,442.62,2.0,,
840,564.65,3.0,576.16,3.0,,
841,323.7,1.0,343.01,1.0,,
842,454.08,2.0,434.32,2.0,,
843,567.39,3.0,499.99,2.0,,
844,431.65,2.0,538.47,3.0,,
845,600.42,4.0,561.79,3.0,,
846,476.28,2.0,451.9,2.0,,
847,502.31,3.0,438.75,2.0,,
848,465.78,2.0,490.71,2.0,,
849,562.58,3.0,462.74,2.0,,
850,555.79,3.0,638.19,4.0,,
851,506.58,3.0,349.09,1.0,,
852,508.54,3.0,615.41,4.0,,
853,641.44,4.0,643.05,4.0,,
854,444.12,2.0,506.18,3.0,,
855,609.61,4.0,271.37,1.0,,
856,,,,,,
857,531.4,3.0,450.02,2.0,,
858,512.37,3.0,481.42,2.0,,
859,551.2,3.0,617.84,4.0,,
860,631.81,4.0,575.39,3.0,,
861,,,,,,
862,406.94,2.0,431.01,2.0,,
863,477.81,2.0,555.27,3.0,,
864,,,668.26,4.0,,
865,581.17,3.0,618.62,4.0,,
866,303.03,1.0,295.25,1.0,,
867,455.72,2.0,539.68,3.0,,
868,654.23,4.0,629.23,4.0,,
869,604.79,4.0,575.61,3.0,,
870,551.42,3.0,403.26,2.0,,
871,440.4,2.0,553.83,3.0,,
872,538.51,3.0,502.76,3.0,,
873,592.54,3.0,593.74,3.0,,
874,536.54,3.0,533.71,3.0,,
875,,,493.58,2.0,,
876,547.15,3.0,521.0,3.0,,
877,610.04,4.0,421.28,2.0,,
878,586.75,3.0,475.23,2.0,,
879,555.25,3.0,582.69,3.0,,
880,567.72,3.0,461.3,2.0,,
881,310.58,1.0,139.15,1.0,,
882,254.25,1.0,419.73,2.0,,
883,435.7,2.0,530.06,3.0,,
884,333.11,1.0,445.38,2.0,,
885,560.28,3.0,525.09,3.0,,
886,473.33,2.0,375.4,1.0,,
887,494.98,2.0,507.07,3.0,,
888,580.51,3.0,450.02,2.0,,
889,,,375.95,1.0,,
890,545.73,3.0,622.38,4.0,,
891,489.4,2.0,610.55,4.0,,
892,424.98,2.0,561.13,3.0,,
893,514.12,3.0,513.37,3.0,,
894,439.09,2.0,451.24,2.0,,
895,625.47,4.0,628.35,4.0,,
896,427.72,2.0,472.24,2.0,,
897,,,477.77,2.0,,
898,476.72,2.0,459.86,2.0,,
899,455.94,2.0,556.04,3.0,,
900,550.44,3.0,499.66,2.0,,
901,488.97,2.0,434.32,2.0,,
902,489.4,2.0,668.26,4.0,,
903,584.56,3.0,628.35,4.0,,
904,628.53,4.0,668.26,4.0,,
905,472.01,2.0,493.47,2.0,,
906,558.97,3.0,540.79,3.0,,
907,600.2,4.0,557.92,3.0,,
908,347.22,1.0,376.95,1.0,,
909,536.33,3.0,399.72,1.0,,
910,384.08,1.0,,,,
911,561.59,3.0,503.31,3.0,,
912,409.12,2.0,507.4,3.0,,
913,451.12,2.0,488.16,2.0,,
914,362.53,1.0,262.3,1.0,,
915,573.51,3.0,535.15,3.0,,
916,639.58,4.0,668.26,4.0,,
917,387.36,1.0,580.59,3.0,,
918,568.04,3.0,538.58,3.0,,
919,642.64,4.0,564.45,3.0,,
920,639.58,4.0,553.39,3.0,,
921,588.5,3.0,582.91,3.0,,
922,466.65,2.0,453.67,2.0,,
923,435.92,2.0,451.24,2.0,,
924,381.89,1.0,458.2,2.0,,
925,472.12,2.0,451.79,2.0,,
926,,,,,,
927,679.94,4.0,622.27,4.0,,
928,558.42,3.0,543.88,3.0,,
929,399.83,1.0,369.98,1.0,,
930,280.28,1.0,298.12,1.0,,
931,402.56,2.0,399.83,1.0,,
932,453.86,2.0,515.8,3.0,,
933,581.83,3.0,625.69,4.0,,
934,437.12,2.0,295.25,1.0,,
935,,,511.27,3.0,,
936,556.34,3.0,387.45,1.0,,
937,439.09,2.0,487.72,2.0,,
938,475.62,2.0,438.75,2.0,,
939,344.81,1.0,353.95,1.0,,
940,425.31,2.0,584.57,3.0,,
941,633.23,4.0,456.77,2.0,,
942,617.48,4.0,668.26,4.0,,
943,608.62,4.0,544.44,3.0,,
944,541.14,3.0,,,,
945,317.69,1.0,284.75,1.0,,
946,550.54,3.0,377.94,1.0,,
947,678.29,4.0,645.04,4.0,,
948,269.45,1.0,375.62,1.0,,
949,303.9,1.0,433.99,2.0,,
950,433.29,2.0,359.26,1.0,,
951,391.4,1.0,451.35,2.0,,
952,537.31,3.0,555.6,3.0,,
953,452.65,2.0,421.39,2.0,,
954,618.36,4.0,645.04,4.0,,
955,549.56,3.0,452.9,2.0,,
956,486.12,2.0,533.93,3.0,,
957,709.79,4.0,649.9,4.0,,
958,709.79,4.0,638.19,4.0,,
959,442.7,2.0,496.57,2.0,,
960,359.25,1.0,414.09,2.0,,
961,520.9,3.0,400.16,2.0,,
962,610.92,4.0,612.43,4.0,,
963,,,,,,
964,587.84,3.0,577.49,3.0,,
965,476.39,2.0,602.03,4.0,,
966,526.26,3.0,482.19,2.0,,
967,406.72,2.0,426.36,2.0,,
968,533.7,3.0,455.0,2.0,,
969,577.01,3.0,625.91,4.0,,
970,394.14,1.0,465.28,2.0,,
971,503.84,3.0,584.57,3.0,,
972,353.34,1.0,277.34,1.0,,
973,483.72,2.0,447.92,2.0,,
974,579.53,3.0,574.62,3.0,,
975,668.34,4.0,554.16,3.0,,
976,477.04,2.0,484.96,2.0,,
977,493.67,2.0,583.02,3.0,,
978,668.34,4.0,668.26,4.0,,
979,502.64,3.0,590.43,3.0,,
980,499.36,2.0,623.15,4.0,,
981,501.44,3.0,536.92,3.0,,
982,335.29,1.0,144.12,1.0,,
983,476.72,2.0,553.5,3.0,,
984,454.95,2.0,477.99,2.0,,
985,541.14,3.0,627.13,4.0,,
986,668.34,4.0,523.1,3.0,,
987,379.04,1.0,352.85,1.0,,
988,474.09,2.0,536.48,3.0,,
989,,,,,,
990,468.29,2.0,423.49,2.0,,
991,417.22,2.0,357.49,1.0,,
992,564.87,3.0,649.9,4.0,,
993,552.73,3.0,436.09,2.0,,
994,530.75,3.0,578.38,3.0,,
995,647.89,4.0,649.9,4.0,,
996,487.65,2.0,604.02,4.0,,
997,491.92,2.0,668.26,4.0,,
998,459.11,2.0,575.5,3.0,,
999,296.36,1.0,345.22,1.0,,
1000,619.67,4.0,595.07,3.0,,
1001,461.19,2.0,427.47,2.0,,
1002,,,,,,
1003,431.76,2.0,377.61,1.0,,
1004,391.51,1.0,471.8,2.0,,
1005,500.12,3.0,487.61,2.0,,
1006,556.34,3.0,458.76,2.0,,
1007,249.33,1.0,283.09,1.0,,
1008,524.62,3.0,551.84,3.0,,
1009,476.72,2.0,519.12,3.0,,
1010,427.72,2.0,531.61,3.0,,
1011,482.73,2.0,446.6,2.0,,
1012,491.48,2.0,480.87,2.0,,
1013,603.26,4.0,458.31,2.0,,
1014,335.08,1.0,394.86,1.0,,
1015,598.12,3.0,568.32,3.0,,
1016,500.67,3.0,525.2,3.0,,
1017,413.72,2.0,505.3,3.0,,
1018,557.98,3.0,448.59,2.0,,
1019,573.4,3.0,615.19,4.0,,
1020,709.79,4.0,591.75,3.0,,
1021,409.78,2.0,534.71,3.0,,
1022,709.79,4.0,507.95,3.0,,
1023,573.51,3.0,528.29,3.0,,
1024,709.79,4.0,639.4,4.0,,
1025,661.89,4.0,668.26,4.0,,
1026,438.76,2.0,556.04,3.0,,
1027,565.86,3.0,567.32,3.0,,
1028,421.26,2.0,476.33,2.0,,
1029,359.03,1.0,492.14,2.0,,
1030,584.12,3.0,587.44,3.0,,
1031,669.65,4.0,668.26,4.0,,
1032,545.73,3.0,577.27,3.0,,
1033,542.78,3.0,449.58,2.0,,
1034,,,,,,
1035,555.79,3.0,544.88,3.0,,
1036,385.83,1.0,456.21,2.0,,
1037,661.45,4.0,599.27,3.0,,
1038,445.87,2.0,453.12,2.0,,
1039,573.84,3.0,609.66,4.0,,
1040,457.25,2.0,371.31,1.0,,
1041,406.94,2.0,491.92,2.0,,
1042,379.04,1.0,441.51,2.0,,
1043,409.56,2.0,375.51,1.0,,
1044,,,,,,
1045,414.7,2.0,483.3,2.0,,
1046,709.79,4.0,548.19,3.0,,
1047,578.33,3.0,617.29,4.0,,
1048,,,,,,
1049,569.03,3.0,572.74,3.0,,
1050,576.36,3.0,505.74,3.0,,
1051,528.89,3.0,483.96,2.0,,
1052,439.64,2.0,381.26,1.0,,
1053,,,,,,
1054,401.25,2.0,365.01,1.0,,
1055,429.9,2.0,425.92,2.0,,
1056,621.86,4.0,668.26,4.0,,
1057,529.44,3.0,548.64,3.0,,
1058,494.0,2.0,395.85,1.0,,
1059,424.98,2.0,546.87,3.0,,
1060,454.51,2.0,467.16,2.0,,
1061,404.97,2.0,442.51,2.0,,
1062,355.86,1.0,454.56,2.0,,
1063,391.29,1.0,500.44,3.0,,
1064,468.19,2.0,411.11,2.0,,
1065,546.28,3.0,556.82,3.0,,
1066,565.53,3.0,538.36,3.0,,
1067,448.06,2.0,463.62,2.0,,
1068,579.09,3.0,599.27,3.0,,
1069,443.9,2.0,437.42,2.0,,
1070,552.29,3.0,586.45,3.0,,
1071,546.83,3.0,524.98,3.0,,
1072,643.08,4.0,649.9,4.0,,
1073,549.45,3.0,452.9,2.0,,
1074,548.9,3.0,544.88,3.0,,
1075,653.36,4.0,447.7,2.0,,
1076,647.89,4.0,420.17,2.0,,
1077,524.73,3.0,563.12,3.0,,
1078,537.42,3.0,668.26,4.0,,
1079,508.76,3.0,559.47,3.0,,
1080,470.37,2.0,460.86,2.0,,
1081,385.94,1.0,360.36,1.0,,
1082,599.11,3.0,502.2,3.0,,
1083,633.23,4.0,467.16,2.0,,
1084,321.84,1.0,455.11,2.0,,
1085,509.97,3.0,562.01,3.0,,
1086,598.01,3.0,610.33,4.0,,
1087,642.75,4.0,577.93,3.0,,
1088,481.31,2.0,552.84,3.0,,
1089,,,,,,
1090,234.23,1.0,261.42,1.0,,
1091,479.34,2.0,373.41,1.0,,
1092,408.14,2.0,469.37,2.0,,
1093,471.9,2.0,351.85,1.0,,
1094,522.98,3.0,584.12,3.0,,
1095,530.86,3.0,487.17,2.0,,
1096,547.48,3.0,606.46,4.0,,
1097,611.03,4.0,636.2,4.0,,
1098,314.19,1.0,342.57,1.0,,
1099,709.79,4.0,549.19,3.0,,
1100,440.84,2.0,413.98,2.0,,
1101,504.5,3.0,416.64,2.0,,
1102,,,523.21,3.0,,
1103,541.03,3.0,568.09,3.0,,
1104,359.58,1.0,353.84,1.0,,
1105,329.72,1.0,352.18,1.0,,
1106,627.33,4.0,449.8,2.0,,
1107,596.37,3.0,569.64,3.0,,
1108,548.36,3.0,429.24,2.0,,
1109,528.23,3.0,564.22,3.0,,
1110,497.17,2.0,449.36,2.0,,
1111,535.67,3.0,510.27,3.0,,
1112,678.73,4.0,584.68,3.0,,
1113,514.34,3.0,581.36,3.0,,
1114,401.36,2.0,451.46,2.0,,
1115,,,,,,
1116,481.09,2.0,484.07,2.0,,
1117,579.53,3.0,594.74,3.0,,
1118,674.25,4.0,583.02,3.0,,
1119,572.31,3.0,480.2,2.0,,
1120,374.78,1.0,528.96,3.0,,
1121,530.42,3.0,535.37,3.0,,
1122,580.95,3.0,642.28,4.0,,
1123,337.7,1.0,,,,
1124,469.94,2.0,614.42,4.0,,
1125,360.34,1.0,301.33,1.0,,
1126,595.5,3.0,589.87,3.0,,
1127,353.34,1.0,450.13,2.0,,
1128,464.69,2.0,489.16,2.0,,
1129,498.59,2.0,466.39,2.0,,
1130,551.2,3.0,589.1,3.0,,
1131,450.58,2.0,449.36,2.0,,
1132,478.14,2.0,484.52,2.0,,
1133,497.61,2.0,499.99,2.0,,
1134,561.37,3.0,451.9,2.0,,
1135,544.42,3.0,517.9,3.0,,
1136,535.56,3.0,596.84,3.0,,
1137,709.79,4.0,557.48,3.0,,
1138,679.28,4.0,668.26,4.0,,
1139,648.44,4.0,573.18,3.0,,
1140,479.67,2.0,,,,
1141,365.37,1.0,468.49,2.0,,
1142,364.72,1.0,453.23,2.0,,
1143,449.15,2.0,453.12,2.0,,
1144,542.56,3.0,441.84,2.0,,
1145,611.79,4.0,578.15,3.0,,
1146,628.53,4.0,606.79,4.0,,
1147,709.79,4.0,645.04,4.0,,
1148,377.51,1.0,410.67,2.0,,
1149,,,,,,
1150,307.73,1.0,341.24,1.0,,
1151,606.22,4.0,637.63,4.0,,
1152,457.47,2.0,437.31,2.0,,
1153,,,648.02,4.0,,
1154,451.89,2.0,400.38,2.0,,
1155,,,,,,
1156,596.15,3.0,668.26,4.0,,
1157,657.73,4.0,546.65,3.0,,
1158,447.19,2.0,649.9,4.0,,
1159,,,,,,
1160,,,597.72,3.0,,
1161,472.12,2.0,580.7,3.0,,
1162,321.95,1.0,525.97,3.0,,
1163,464.14,2.0,454.0,2.0,,
1164,601.4,4.0,638.19,4.0,,
1165,481.75,2.0,547.42,3.0,,
1166,502.86,3.0,504.64,3.0,,
1167,454.95,2.0,450.13,2.0,,
1168,504.5,3.0,600.15,4.0,,
1169,549.45,3.0,506.85,3.0,,
1170,541.69,3.0,400.38,2.0,,
1171,464.47,2.0,465.5,2.0,,
1172,517.62,3.0,594.74,3.0,,
1173,405.51,2.0,448.92,2.0,,
1174,598.23,3.0,521.44,3.0,,
1175,561.48,3.0,471.03,2.0,,
1176,456.15,2.0,439.52,2.0,,
1177,344.81,1.0,435.32,2.0,,
1178,445.98,2.0,376.51,1.0,,
1179,368.44,1.0,587.11,3.0,,
1180,388.23,1.0,426.36,2.0,,
1181,474.31,2.0,422.05,2.0,,
1182,591.45,3.0,668.26,4.0,,
1183,469.5,2.0,584.68,3.0,,
1184,431.22,2.0,541.23,3.0,,
1185,478.58,2.0,622.04,4.0,,
1186,496.62,2.0,582.58,3.0,,
1187,347.54,1.0,343.78,1.0,,
1188,674.25,4.0,668.26,4.0,,
1189,643.51,4.0,657.75,4.0,,
1190,275.36,1.0,259.1,1.0,,
1191,613.87,4.0,567.1,3.0,,
1192,625.36,4.0,521.33,3.0,,
1193,420.61,2.0,383.36,1.0,,
1194,446.75,2.0,578.27,3.0,,
1195,529.0,3.0,530.51,3.0,,
1196,539.61,3.0,529.29,3.0,,
1197,461.95,2.0,618.84,4.0,,
1198,480.44,2.0,585.34,3.0,,
1199,487.54,2.0,645.04,4.0,,
1200,510.4,3.0,476.11,2.0,,
1201,330.7,1.0,352.85,1.0,,
1202,,,,,,
1203,382.44,1.0,286.85,1.0,,
1204,390.53,1.0,381.15,1.0,,
1205,344.59,1.0,431.56,2.0,,
1206,543.54,3.0,590.32,3.0,,
1207,562.36,3.0,649.9,4.0,,
1208,551.86,3.0,526.19,3.0,,
1209,709.79,4.0,668.26,4.0,,
1210,527.03,3.0,597.39,3.0,,
1211,586.97,3.0,486.95,2.0,,
1212,679.28,4.0,503.2,3.0,,
1213,492.47,2.0,544.55,3.0,,
1214,359.25,1.0,404.92,2.0,,
1215,504.83,3.0,490.04,2.0,,
1216,557.87,3.0,349.86,1.0,,
1217,458.67,2.0,443.28,2.0,,
1218,562.03,3.0,467.71,2.0,,
1219,,,,,,
1220,557.0,3.0,617.29,4.0,,
1221,709.79,4.0,625.69,4.0,,
1222,515.65,3.0,489.71,2.0,,
1223,562.79,3.0,449.03,2.0,,
1224,385.5,1.0,424.82,2.0,,
1225,387.03,1.0,353.29,1.0,,
1226,603.81,4.0,563.78,3.0,,
1227,341.86,1.0,367.55,1.0,,
1228,400.48,2.0,438.75,2.0,,
1229,471.47,2.0,571.85,3.0,,
1230,592.98,3.0,604.25,4.0,,
1231,545.08,3.0,635.97,4.0,,
1232,555.03,3.0,668.26,4.0,,
1233,661.45,4.0,593.74,3.0,,
1234,638.15,4.0,343.45,1.0,,
1235,444.23,2.0,464.28,2.0,,
1236,661.45,4.0,544.88,3.0,,
1237,678.29,4.0,625.91,4.0,,
1238,454.62,2.0,461.19,2.0,,
1239,709.79,4.0,668.26,4.0,,
1240,355.53,1.0,444.27,2.0,,
1241,588.5,3.0,645.04,4.0,,
1242,566.62,3.0,557.7,3.0,,
1243,471.79,2.0,547.97,3.0,,
1244,426.73,2.0,360.14,1.0,,
1245,650.95,4.0,600.15,4.0,,
1246,333.44,1.0,467.6,2.0,,
1247,484.59,2.0,511.49,3.0,,
1248,544.09,3.0,510.5,3.0,,
1249,416.56,2.0,551.73,3.0,,
1250,,,,,,
1251,576.58,3.0,566.21,3.0,,
1252,486.78,2.0,487.28,2.0,,
1253,444.34,2.0,455.55,2.0,,
1254,560.28,3.0,466.05,2.0,,
1255,457.25,2.0,463.62,2.0,,
1256,456.48,2.0,482.64,2.0,,
1257,568.04,3.0,585.12,3.0,,
1258,578.87,3.0,611.32,4.0,,
1259,531.95,3.0,490.82,2.0,,
1260,383.75,1.0,354.73,1.0,,
1261,439.42,2.0,496.68,2.0,,
1262,573.73,3.0,668.26,4.0,,
1263,568.26,3.0,649.9,4.0,,
1264,410.65,2.0,480.43,2.0,,
1265,536.65,3.0,389.0,1.0,,
1266,474.31,2.0,618.62,4.0,,
1267,477.37,2.0,465.83,2.0,,
1268,573.95,3.0,559.36,3.0,,
1269,628.2,4.0,611.32,4.0,,
1270,335.4,1.0,467.71,2.0,,
1271,639.58,4.0,583.13,3.0,,
1272,438.44,2.0,621.49,4.0,,
1273,451.34,2.0,503.75,3.0,,
1274,605.89,4.0,617.84,4.0,,
1275,709.79,4.0,574.73,3.0,,
1276,608.84,4.0,469.92,2.0,,
1277,340.22,1.0,374.18,1.0,,
1278,666.7,4.0,639.4,4.0,,
1279,460.53,2.0,587.0,3.0,,
1280,539.72,3.0,564.67,3.0,,
1281,410.76,2.0,561.79,3.0,,
1282,467.53,2.0,470.7,2.0,,
1283,395.89,1.0,498.78,2.0,,
1284,,,,,,
1285,551.75,3.0,449.8,2.0,,
1286,490.83,2.0,562.9,3.0,,
1287,510.73,3.0,402.04,2.0,,
1288,587.29,3.0,449.25,2.0,,
1289,531.73,3.0,491.15,2.0,,
1290,371.39,1.0,486.51,2.0,,
1291,377.62,1.0,350.75,1.0,,
1292,502.97,3.0,539.13,3.0,,
1293,391.73,1.0,352.07,1.0,,
1294,498.92,2.0,495.24,2.0,,
1295,427.06,2.0,353.51,1.0,,
1296,553.06,3.0,534.93,3.0,,
1297,561.04,3.0,645.92,4.0,,
1298,563.45,3.0,562.01,3.0,,
1299,520.79,3.0,449.58,2.0,,
1300,444.45,2.0,397.29,1.0,,
1301,373.9,1.0,365.45,1.0,,
1302,484.92,2.0,458.98,2.0,,
1303,376.09,1.0,352.29,1.0,,
1304,561.92,3.0,571.85,3.0,,
1305,543.87,3.0,378.61,1.0,,
1306,535.01,3.0,547.53,3.0,,
1307,346.56,1.0,382.14,1.0,,
1308,519.92,3.0,537.69,3.0,,
1309,355.42,1.0,445.05,2.0,,
1310,593.64,3.0,556.82,3.0,,
1311,462.61,2.0,645.92,4.0,,
1312,615.4,4.0,612.2,4.0,,
1313,,,,,,
1314,466.87,2.0,381.15,1.0,,
1315,543.44,3.0,442.17,2.0,,
1316,419.62,2.0,409.89,2.0,,
1317,567.61,3.0,408.01,2.0,,
1318,591.89,3.0,538.47,3.0,,
1319,626.78,4.0,668.26,4.0,,
1320,327.86,1.0,516.47,3.0,,
1321,492.03,2.0,511.71,3.0,,
1322,497.28,2.0,455.22,2.0,,
1323,538.73,3.0,561.57,3.0,,
1324,400.26,2.0,505.08,3.0,,
1325,614.53,4.0,573.84,3.0,,
1326,449.26,2.0,486.73,2.0,,
1327,489.51,2.0,453.89,2.0,,
1328,539.06,3.0,577.93,3.0,,
1329,388.01,1.0,359.92,1.0,,
1330,613.87,4.0,509.39,3.0,,
1331,370.73,1.0,384.24,1.0,,
1332,338.58,1.0,290.61,1.0,,
1333,638.59,4.0,606.79,4.0,,
1334,575.59,3.0,479.32,2.0,,
1335,463.92,2.0,267.83,1.0,,
1336,570.67,3.0,614.86,4.0,,
1337,565.97,3.0,504.08,3.0,,
1338,483.83,2.0,592.64,3.0,,
1339,614.53,4.0,637.85,4.0,,
1340,475.29,2.0,538.8,3.0,,
1341,412.4,2.0,371.75,1.0,,
1342,343.83,1.0,453.12,2.0,,
1343,639.58,4.0,479.65,2.0,,
1344,510.08,3.0,397.18,1.0,,
1345,446.42,2.0,483.19,2.0,,
1346,414.7,2.0,351.96,1.0,,
1347,453.97,2.0,503.75,3.0,,
1348,628.75,4.0,585.34,3.0,,
1349,335.08,1.0,320.34,1.0,,
1350,427.5,2.0,418.4,2.0,,
1351,460.31,2.0,453.78,2.0,,
1352,567.06,3.0,503.75,3.0,,
1353,390.2,1.0,357.05,1.0,,
1354,643.08,4.0,649.9,4.0,,
1355,505.37,3.0,437.86,2.0,,
1356,391.84,1.0,484.63,2.0,,
1357,489.73,2.0,561.79,3.0,,
1358,578.98,3.0,463.4,2.0,,
1359,523.09,3.0,475.01,2.0,,
1360,449.26,2.0,555.82,3.0,,
1361,487.44,2.0,543.0,3.0,,
1362,382.54,1.0,391.98,1.0,,
1363,357.39,1.0,462.63,2.0,,
1364,572.64,3.0,488.94,2.0,,
1365,501.54,3.0,479.98,2.0,,
1366,407.59,2.0,455.11,2.0,,
1367,480.22,2.0,570.75,3.0,,
1368,369.31,1.0,533.27,3.0,,
1369,358.48,1.0,345.44,1.0,,
1370,631.81,4.0,594.52,3.0,,
1371,645.81,4.0,556.26,3.0,,
1372,709.79,4.0,,,,
1373,458.34,2.0,544.1,3.0,,
1374,331.79,1.0,344.11,1.0,,
1375,,,,,,
1376,424.11,2.0,355.39,1.0,,
1377,446.31,2.0,356.16,1.0,,
1378,414.81,2.0,488.39,2.0,,
1379,539.39,3.0,521.66,3.0,,
1380,422.69,2.0,375.07,1.0,,
1381,514.34,3.0,537.47,3.0,,
1382,,,,,,
1383,600.53,4.0,642.28,4.0,,
1384,674.25,4.0,625.69,4.0,,
1385,648.44,4.0,595.07,3.0,,
1386,452.87,2.0,512.15,3.0,,
1387,549.78,3.0,533.27,3.0,,
1388,523.31,3.0,473.02,2.0,,
1389,,,,,,
1390,469.06,2.0,564.0,3.0,,
1391,551.75,3.0,624.37,4.0,,
1392,480.33,2.0,527.96,3.0,,
1393,288.92,1.0,354.39,1.0,,
1394,462.28,2.0,409.78,2.0,,
1395,624.7,4.0,553.83,3.0,,
1396,670.2,4.0,668.26,4.0,,
1397,564.65,3.0,604.02,4.0,,
1398,405.51,2.0,358.26,1.0,,
1399,607.2,4.0,629.23,4.0,,
1400,352.58,1.0,345.11,1.0,,
1401,512.48,3.0,589.65,3.0,,
1402,561.37,3.0,605.02,4.0,,
1403,599.76,3.0,536.92,3.0,,
1404,605.01,4.0,521.22,3.0,,
1405,474.31,2.0,476.67,2.0,,
1406,346.89,1.0,262.19,1.0,,
1407,545.08,3.0,668.26,4.0,,
1408,338.79,1.0,277.78,1.0,,
1409,678.29,4.0,609.66,4.0,,
1410,,,,,,
1411,498.81,2.0,668.26,4.0,,
1412,,,,,,
1413,364.5,1.0,253.68,1.0,,
1414,418.31,2.0,442.95,2.0,,
1415,558.75,3.0,574.51,3.0,,
1416,481.53,2.0,537.25,3.0,,
1417,627.11,4.0,618.84,4.0,,
1418,502.2,3.0,449.25,2.0,,
1419,468.19,2.0,507.73,3.0,,
1420,464.25,2.0,544.44,3.0,,
1421,425.31,2.0,474.57,2.0,,
1422,,,,,,
1423,532.5,3.0,540.57,3.0,,
1424,534.9,3.0,447.92,2.0,,
1425,452.44,2.0,356.83,1.0,,
1426,454.84,2.0,351.74,1.0,,
1427,615.51,4.0,542.0,3.0,,
